"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Beeson: Paramedics do a lot to patients. What do we do FOR patients? #PAIC2014",FALSE,3,NA,2014-09-20 05:57:23,FALSE,NA,"513205257791234048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Buck_Reed",2,FALSE,FALSE,NA,NA
"RT @paramedic_al: ""We are unscheduled medical services"" #jeffbeeson @PAIC2014 #PAIC2014 http://t.co/JDfBWkpW4E",FALSE,0,NA,2014-09-20 05:57:20,FALSE,NA,"513205245694836736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: We are not EMS, we are UMS! #PAIC2014 http://t.co/Mu2mebrJQW",FALSE,0,NA,2014-09-20 05:57:11,FALSE,NA,"513205209477033984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",5,TRUE,FALSE,NA,NA
"RT @CritcareJNR: The new piece of equipment in every hospital #PAIC2014 http://t.co/xi0LtBU9tg",FALSE,0,NA,2014-09-20 05:57:02,FALSE,NA,"513205171896070144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"@NSWPACHAIR congratulations #PAIC2014",FALSE,1,"NSWPACHAIR",2014-09-20 05:56:59,FALSE,"513205011862417408","513205160701485057","2423888560","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnboy237",0,FALSE,FALSE,NA,NA
"Health systems gotta adapt and as a minimum improve one of the 3 things #jeffbeeson #PAIC2014 @ParaAustSA http://t.co/g6ekLbPAP7",FALSE,1,NA,2014-09-20 05:56:58,FALSE,NA,"513205153944453122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",0,FALSE,FALSE,NA,NA
"Beeson: How do you add value as an emergency paramedic? #PAIC2014",FALSE,1,NA,2014-09-20 05:56:54,FALSE,NA,"513205137733476352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Buck_Reed",2,FALSE,FALSE,NA,NA
"RT @johnboy237: New machine in ITU - an ATM in USA #PAIC2014",FALSE,0,NA,2014-09-20 05:56:48,FALSE,NA,"513205112869642240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",2,TRUE,FALSE,NA,NA
"RT @paramedickiwi: We need to improve pt experiences. Beeson #PAIC2014 http://t.co/2ITQVhBgnb",FALSE,0,NA,2014-09-20 05:56:44,FALSE,NA,"513205096591523840",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",1,TRUE,FALSE,NA,NA
"RT @Buck_Reed: Beeson: patient experience is paramount in US health. Hospitals are hiring experience staff from Disney. #PAIC2014",FALSE,0,NA,2014-09-20 05:56:40,FALSE,NA,"513205079277453312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",1,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: A practical session this afternoon at it #SPA2014Conf learning how to palpate musculoskeletal injuries. #PAIC2014 http://t.…",FALSE,0,NA,2014-09-20 05:56:37,FALSE,NA,"513205068401606656",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",3,TRUE,FALSE,NA,NA
"RT @TheSamAinslie: ""Hypotension (in paediatrics) is pre-terminal"" @PAIC2014 #SPAConf2014 #PAIC2014 #GrahamJay #helpicantstophashtagging",FALSE,0,NA,2014-09-20 05:56:34,FALSE,NA,"513205052803403776",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","dazc1987",7,TRUE,FALSE,NA,NA
"RT @paramedickiwi: We are not EMS, we are UMS! #PAIC2014 http://t.co/Mu2mebrJQW",FALSE,0,NA,2014-09-20 05:56:31,FALSE,NA,"513205042505973760",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","ketaminh",5,TRUE,FALSE,NA,NA
"RT @paramedic_al: ""We are unscheduled medical services"" #jeffbeeson @PAIC2014 #PAIC2014 http://t.co/JDfBWkpW4E",FALSE,0,NA,2014-09-20 05:56:30,FALSE,NA,"513205035392442369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnboy237",3,TRUE,FALSE,NA,NA
"Next stop planned for 2015 is gathering of eagle in DFW in feb next year with Jeff Beeson #PAIC2014",FALSE,1,NA,2014-09-20 05:56:28,FALSE,NA,"513205028350218240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",0,FALSE,FALSE,NA,NA
"The PA NSW Chapter congratulates member Liz Thyer for being awarded a $1000 scholarship to attend #PAIC2014 http://t.co/xjiQ1rI2ss",FALSE,1,NA,2014-09-20 05:56:24,FALSE,NA,"513205011862417408",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NSWPACHAIR",2,FALSE,FALSE,NA,NA
"Three priorities for improvement - pt experience - improving the health of the population (not individual) - reduce cost in USA #PAIC2014",FALSE,1,NA,2014-09-20 05:56:24,FALSE,NA,"513205011308740608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnboy237",0,FALSE,FALSE,NA,NA
"@RhondaWilsonMHN @EmckenzieEmma @ShannonNott Absolutely true. #PAIC2014",FALSE,2,"RhondaWilsonMHN",2014-09-20 05:55:59,FALSE,"513201887512760320","513204906878980096","35621956","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Buck_Reed",0,FALSE,FALSE,NA,NA
"RT @paramedickiwi: Where is Government healthcare going? Is the problem being shifted to us? #PAIC2014 http://t.co/zb0ltrtUsf",FALSE,0,NA,2014-09-20 05:55:54,FALSE,NA,"513204884145831936",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",4,TRUE,FALSE,NA,NA
"RT @johnboy237: @paramedic_al yes that sort of thing! Same all over the 1st world it seems #PAIC2014",FALSE,0,NA,2014-09-20 05:55:51,FALSE,NA,"513204872263389184",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @paramedic_al: ""We are unscheduled medical services"" #jeffbeeson @PAIC2014 #PAIC2014 http://t.co/JDfBWkpW4E",FALSE,0,NA,2014-09-20 05:55:49,FALSE,NA,"513204864139014144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: We are not EMS, we are UMS! #PAIC2014 http://t.co/Mu2mebrJQW",FALSE,0,NA,2014-09-20 05:55:46,FALSE,NA,"513204853099606016",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",5,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: A practical session this afternoon at it #SPA2014Conf learning how to palpate musculoskeletal injuries. #PAIC2014 http://t.…",FALSE,0,NA,2014-09-20 05:55:41,FALSE,NA,"513204833835556864",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @CritcareJNR: The new piece of equipment in every hospital #PAIC2014 http://t.co/xi0LtBU9tg",FALSE,0,NA,2014-09-20 05:55:35,FALSE,NA,"513204805167091712",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",3,TRUE,FALSE,NA,NA
"RT @johnboy237: New machine in ITU - an ATM in USA #PAIC2014",FALSE,0,NA,2014-09-20 05:55:32,FALSE,NA,"513204792319954944",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",2,TRUE,FALSE,NA,NA
"RT @johnboy237: @FernoAU @PAIC2014 well deserved @BerkowitzGary - good on ya mate (gone all Aussie now) #PAIC2014",FALSE,0,NA,2014-09-20 05:55:28,FALSE,NA,"513204778122235904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",6,TRUE,FALSE,NA,NA
"RT @paramedickiwi: In the US ambulances are only paid for taking ppl to the hospital. Viewed as a transport system, not a provider of healt…",FALSE,0,NA,2014-09-20 05:55:26,FALSE,NA,"513204769637146624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PAIC2014",6,TRUE,FALSE,NA,NA
"Beeson: patient experience is paramount in US health. Hospitals are hiring experience staff from Disney. #PAIC2014",FALSE,1,NA,2014-09-20 05:55:21,FALSE,NA,"513204746488791040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Buck_Reed",1,FALSE,FALSE,NA,NA
"We need to improve pt experiences. Beeson #PAIC2014 http://t.co/2ITQVhBgnb",FALSE,3,NA,2014-09-20 05:55:12,FALSE,NA,"513204710006722561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",1,FALSE,FALSE,"153.4283861","-28.0322448"
"RT @paramedickiwi: Where is Government healthcare going? Is the problem being shifted to us? #PAIC2014 http://t.co/zb0ltrtUsf",FALSE,0,NA,2014-09-20 05:55:02,FALSE,NA,"513204667917271040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CPR_UL",4,TRUE,FALSE,NA,NA
"Hospitals are turning into hotels - hiring experience experts from Disneyland #PAIC2014",FALSE,1,NA,2014-09-20 05:54:52,FALSE,NA,"513204627206987776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CritcareJNR",1,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: A practical session this afternoon at it #SPA2014Conf learning how to palpate musculoskeletal injuries. #PAIC2014 http://t.…",FALSE,0,NA,2014-09-20 05:53:58,FALSE,NA,"513204400588726272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"We're not Emergency Medical Services we're UNSCHEDULED Medical Services (Jeff Beeson) #PAIC2014",FALSE,1,NA,2014-09-20 05:53:57,FALSE,NA,"513204396000169985",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CPR_UL",2,FALSE,FALSE,"153.42829688","-28.03239214"
"The growing burden of healthcare costs #PAIC2014 http://t.co/jxdubSpF0o",FALSE,2,NA,2014-09-20 05:53:51,FALSE,NA,"513204368720412672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",2,FALSE,FALSE,"153.4283908","-28.0322214"
"RT @paramedickiwi: We are not EMS, we are UMS! #PAIC2014 http://t.co/Mu2mebrJQW",FALSE,0,NA,2014-09-20 05:53:41,FALSE,NA,"513204328710942720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",5,TRUE,FALSE,NA,NA
"A practical session this afternoon at it #SPA2014Conf learning how to palpate musculoskeletal injuries. #PAIC2014 http://t.co/mmFum76lOa",FALSE,2,NA,2014-09-20 05:53:40,FALSE,NA,"513204326454411264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EMS_Junkie",3,FALSE,FALSE,NA,NA
"""We are unscheduled medical services"" #jeffbeeson @PAIC2014 #PAIC2014 http://t.co/JDfBWkpW4E",FALSE,1,NA,2014-09-20 05:53:25,FALSE,NA,"513204261862113280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paramedic_al",3,FALSE,FALSE,NA,NA
"We are not EMS, we are UMS! #PAIC2014 http://t.co/Mu2mebrJQW",FALSE,3,NA,2014-09-20 05:53:09,FALSE,NA,"513204196472922114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",5,FALSE,FALSE,"153.4283795","-28.032224"
"RT @paramedic_al: AJ Heightman from @jemsconnect talks about @PAIC2014 at #PAIC2014 @ParaAustSA @Cotts01 https://t.co/oGEK0sZQYi",FALSE,0,NA,2014-09-20 05:52:56,FALSE,NA,"513204138880942080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sooqld",4,TRUE,FALSE,NA,NA
"RT @TeamAusEms: @SPAbird @CSUSPA Outstanding effort - very well done! #SPA2014Conf #PAIC2014",FALSE,0,NA,2014-09-20 05:52:31,FALSE,NA,"513204036472811521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sooqld",4,TRUE,FALSE,NA,NA
"RT @johnboy237: @FernoAU @PAIC2014 well deserved @BerkowitzGary - good on ya mate (gone all Aussie now) #PAIC2014",FALSE,0,NA,2014-09-20 05:52:16,FALSE,NA,"513203973285617665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",6,TRUE,FALSE,NA,NA
"@paramedic_al yes that sort of thing! Same all over the 1st world it seems #PAIC2014",FALSE,1,"paramedic_al",2014-09-20 05:52:04,FALSE,"513203657295138816","513203921397882881","2583289573","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnboy237",2,FALSE,FALSE,NA,NA
"Where is Government healthcare going? Is the problem being shifted to us? #PAIC2014 http://t.co/zb0ltrtUsf",FALSE,1,NA,2014-09-20 05:52:03,FALSE,NA,"513203915840446465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paramedickiwi",4,FALSE,FALSE,"153.4283856","-28.0322149"
"RT @johnboy237: @FernoAU @PAIC2014 well deserved @BerkowitzGary - good on ya mate (gone all Aussie now) #PAIC2014",FALSE,0,NA,2014-09-20 05:51:42,FALSE,NA,"513203830784131074",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EMS_Junkie",6,TRUE,FALSE,NA,NA
"RT @alan_eade: BP cuff works rather well “@EMS_Junkie: Many ambulance services are still not allowed to carry arterial tourniquets. #SPA201…",FALSE,0,NA,2014-09-20 05:51:40,FALSE,NA,"513203822819155968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"RT @NSWPACHAIR: Great to see both paramedic students and paramedic academics doing research and producing great posters. #PAIC2014",FALSE,0,NA,2014-09-20 05:51:37,FALSE,NA,"513203810521448449",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EMS_Junkie",5,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Primary healthcare physicians look for horses, EMS look for zebras - because we worry about missing the worse possible o…",FALSE,0,NA,2014-09-20 05:51:34,FALSE,NA,"513203794692153344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",6,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Airway adjunct use across all aetiology #PAIC2014 http://t.co/MZGA4x4GT5",FALSE,0,NA,2014-09-20 05:51:30,FALSE,NA,"513203779802771459",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Majrosan",2,TRUE,FALSE,NA,NA
"RT @PAIC2014: We're about to start the last sessions of #PAIC2014. Next up is Jeff Beeson: Improving practice with other health entities.",FALSE,0,NA,2014-09-20 05:51:26,FALSE,NA,"513203762869989376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sooqld",3,TRUE,FALSE,NA,NA
"RT @PAIC2014: We're about to start the last sessions of #PAIC2014. Next up is Jeff Beeson: Improving practice with other health entities.",FALSE,0,NA,2014-09-20 05:51:12,FALSE,NA,"513203704464285696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: The integration of healthcare delivery - Jeff Beeson #PAIC2014 http://t.co/Hn7sYHAa8V",FALSE,0,NA,2014-09-20 05:51:07,FALSE,NA,"513203682045722624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sooqld",5,TRUE,FALSE,NA,NA
"RT @paramedic_al: The ice cream has proven to be a hit!! #PAIC2014 #PAIC2014 http://t.co/juLQgZFYlO",FALSE,0,NA,2014-09-20 05:51:02,FALSE,NA,"513203663037542400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",2,TRUE,FALSE,NA,NA
"RT @CritcareJNR: The new piece of equipment in every hospital #PAIC2014 http://t.co/xi0LtBU9tg",FALSE,0,NA,2014-09-20 05:50:59,FALSE,NA,"513203649032364032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnboy237",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: The integration of healthcare delivery - Jeff Beeson #PAIC2014 http://t.co/Hn7sYHAa8V",FALSE,0,NA,2014-09-20 05:50:48,FALSE,NA,"513203604727951360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",5,TRUE,FALSE,NA,NA
"RT @NSWPACHAIR: Great to see both paramedic students and paramedic academics doing research and producing great posters. #PAIC2014",FALSE,0,NA,2014-09-20 05:50:47,FALSE,NA,"513203599879331840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sooqld",5,TRUE,FALSE,NA,NA
"RT @johnboy237: Final sessions @#PAIC2014 Dr Jeff Beeson now talking on Integration of Health Care",FALSE,0,NA,2014-09-20 05:50:44,FALSE,NA,"513203587489337344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",2,TRUE,FALSE,NA,NA
"RT @paramedickiwi: In the US ambulances are only paid for taking ppl to the hospital. Viewed as a transport system, not a provider of healt…",FALSE,0,NA,2014-09-20 05:50:36,FALSE,NA,"513203553712627712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sooqld",6,TRUE,FALSE,NA,NA
"RT @NSWPACHAIR: Great to see both paramedic students and paramedic academics doing research and producing great posters. #PAIC2014",FALSE,0,NA,2014-09-20 05:50:35,FALSE,NA,"513203549728038912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",5,TRUE,FALSE,NA,NA
"The new piece of equipment in every hospital #PAIC2014 http://t.co/xi0LtBU9tg",FALSE,2,NA,2014-09-20 05:50:35,FALSE,NA,"513203546871701506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CritcareJNR",3,FALSE,FALSE,NA,NA
"New machine in ITU - an ATM in USA #PAIC2014",FALSE,1,NA,2014-09-20 05:50:33,FALSE,NA,"513203541993742338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnboy237",2,FALSE,FALSE,NA,NA
"RT @EMS_Junkie: Starting to feel really sad &amp; emotional as the tidying up starts ahead of the end. #spa2014conf #PAIC2014",FALSE,0,NA,2014-09-20 05:50:26,FALSE,NA,"513203511761178624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SPAbird",2,TRUE,FALSE,NA,NA
"RT @paramedickiwi: We do emergencies well, we spend a lot of training on this. But not other aspects of healthcare. Self limiting potential…",FALSE,0,NA,2014-09-20 05:50:26,FALSE,NA,"513203509835997184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
"RT @alan_eade: BP cuff works rather well “@EMS_Junkie: Many ambulance services are still not allowed to carry arterial tourniquets. #SPA201…",FALSE,0,NA,2014-09-20 05:50:20,FALSE,NA,"513203483734863873",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SPAbird",3,TRUE,FALSE,NA,NA
"RT @paramedickiwi: OPAs &amp; LMAs most common airway adjunct used in NZ. #PAIC2014 http://t.co/sCK7QL6gjq",FALSE,0,NA,2014-09-20 05:50:17,FALSE,NA,"513203474331602944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Majrosan",4,TRUE,FALSE,NA,NA
"RT @EMS_Junkie: Congrats @CSUSPA for their mammoth effort in the @redcrossbloodau Club red challenge. #spa2014conf #PAIC2014 http://t.co/iA…",FALSE,0,NA,2014-09-20 05:50:15,FALSE,NA,"513203466240409600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SPAbird",2,TRUE,FALSE,NA,NA
"RT @paramedickiwi: In the US ambulances are only paid for taking ppl to the hospital. Viewed as a transport system, not a provider of healt…",FALSE,0,NA,2014-09-20 05:50:15,FALSE,NA,"513203464222945281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",6,TRUE,FALSE,NA,NA
"RT @paramedickiwi: Primary healthcare physicians look for horses, EMS look for zebras - because we worry about missing the worse possible o…",FALSE,0,NA,2014-09-20 05:50:07,FALSE,NA,"513203431368953856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SarahWerner_NZ",6,TRUE,FALSE,NA,NA
"RT @paramedic_al: @ParaAustSA engaged in a bit if Qcpr @LaerdalAus @PAIC2014 #PAIC2014 http://t.co/uIMFB6MXgQ",FALSE,0,NA,2014-09-20 05:49:51,FALSE,NA,"513203364880859136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",2,TRUE,FALSE,NA,NA
"RT @CPR_UL: The future Australian paramedic workforce will be younger and more feminised :-) #PAIC2014",FALSE,0,NA,2014-09-20 05:49:46,FALSE,NA,"513203343426990081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mickhels",3,TRUE,FALSE,NA,NA
